Year,Player,Team,Position,GP,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
2023-2024,Scott Perunovich,STL,D,54,684.6166667,605,662,47.75,443,482,47.89,316,326,49.22,32,28,53.33,26.29,31.18,45.74,268,320,45.58,108,146,42.52,16,14,53.33,160,174,47.9,13,11,54.17,381,347,52.34,3,3,50,10.13,91.41,1.015,97,114,48,589,66.9,200,166,121,62.31
2023-2024,Sean Kuraly,CBJ,C,62,708.5666667,696,762,47.74,493,551,47.22,331,387,46.1,25,30,45.45,28.87,34.06,45.88,311,351,46.98,125,146,46.13,14,19,42.42,186,205,47.57,10,6,62.5,362,457,44.2,1,5,16.67,7.55,92.25,0.998,56,136,113,581,33.14,120,188,245,32.88
2023-2024,Noah Juulsen,VAN,D,54,683.7833333,588,644,47.73,423,438,49.13,286,306,48.31,25,25,50,23.23,25.84,47.33,274,285,49.02,110,108,50.46,16,14,53.33,164,177,48.09,5,7,41.67,345,388,47.07,4,4,50,8.74,91.83,1.006,72,149,113,703,38.92,192,209,227,45.82
2023-2024,Olli Maatta,DET,D,72,1077.133333,915,1003,47.71,638,723,46.88,446,497,47.3,46,34,57.5,39.32,40.12,49.5,421,439,48.95,166,164,50.3,21,21,50,255,275,48.11,18,12,60,567,612,48.09,7,1,87.5,10.31,93.16,1.035,148,227,115,839,56.27,322,317,296,52.1
2023-2024,Brock Faber,MIN,D,82,1490.483333,1378,1510,47.71,959,1060,47.5,675,729,48.08,66,65,50.38,57.96,56.37,50.7,636,641,49.8,266,242,52.36,39,31,55.71,370,399,48.11,21,22,48.84,819,975,45.65,6,12,33.33,9.78,91.08,1.009,199,335,210,926,48.66,469,552,512,47.81
2023-2024,Jacob Bernard-Docker,OTT,D,72,1008.866667,935,1025,47.7,641,701,47.76,444,478,48.16,40,50,44.44,35.69,43.39,45.14,407,498,44.97,161,203,44.23,20,26,43.48,246,295,45.47,11,14,44,548,586,48.32,9,10,47.37,9.01,89.54,0.985,119,203,114,891,51.07,279,313,292,48.86
2023-2024,David Jiricek,CBJ,D,43,604.8833333,556,611,47.64,392,440,47.12,272,310,46.74,18,22,45,23.57,27.01,46.6,251,290,46.4,90,119,43.06,10,16,38.46,161,171,48.49,4,4,50,330,333,49.77,4,2,66.67,6.62,92.9,0.995,83,117,72,467,53.55,183,179,154,54.3
2023-2024,Joel Edmundson,"TOR, WSH",D,53,778.1666667,734,807,47.63,518,586,46.92,343,390,46.79,32,33,49.23,32.74,36.88,47.03,349,367,48.74,150,133,53,18,18,50,199,234,45.96,8,12,40,364,473,43.49,6,3,66.67,9.33,91.54,1.009,46,140,77,747,37.4,175,231,211,45.34
2023-2024,Jacob Trouba,NYR,D,69,1189.95,1173,1291,47.61,821,884,48.15,578,607,48.78,44,55,44.44,49.14,52.14,48.52,553,579,48.85,216,230,48.43,22,31,41.51,337,349,49.13,16,17,48.48,660,741,47.11,6,7,46.15,7.61,90.94,0.986,130,311,132,814,49.62,350,455,358,49.44
2023-2024,Will Borgen,SEA,D,82,1293.066667,1231,1357,47.57,880,971,47.54,601,656,47.81,49,59,45.37,53.1,55.37,48.95,559,614,47.66,249,236,51.34,24,31,43.64,310,378,45.06,16,17,48.48,676,904,42.78,9,11,45,8.15,91.01,0.992,79,246,258,1138,23.44,283,371,529,34.85
2023-2024,John Carlson,WSH,D,82,1508.433333,1493,1649,47.52,1033,1144,47.45,672,747,47.36,55,67,45.08,67.16,70.56,48.76,735,749,49.53,297,312,48.77,34,42,44.74,438,437,50.06,14,16,46.67,829,1006,45.18,7,9,43.75,8.18,91.03,0.992,161,292,210,1152,43.4,510,504,552,48.02
2023-2024,Kyle Connor,WPG,L,65,999.6166667,953,1053,47.51,714,783,47.7,500,545,47.85,43,43,50,42.64,51.67,45.21,452,509,47.03,192,240,44.44,23,30,43.4,260,269,49.15,14,9,60.87,614,574,51.68,6,4,60,8.6,92.11,1.007,237,162,106,632,69.1,417,235,258,61.78
2023-2024,Joel Armia,MTL,R,66,781.55,733,812,47.44,531,553,48.99,370,376,49.6,34,32,51.52,33.96,33.47,50.37,341,367,48.16,142,149,48.8,21,15,58.33,199,218,47.72,9,11,45,418,462,47.5,4,6,40,9.19,91.49,1.007,102,139,101,640,50.25,201,213,216,48.2
2023-2024,Sebastian Aho,NYI,D,58,845.7333333,798,885,47.42,593,620,48.89,426,425,50.06,25,31,44.64,40.82,38.36,51.55,389,422,47.97,188,169,52.66,13,16,44.83,201,253,44.27,10,6,62.5,478,447,51.68,2,9,18.18,5.87,92.71,0.986,138,176,68,750,66.99,297,241,155,65.71
2023-2024,Patrick Kane,DET,R,50,711.2833333,683,759,47.36,490,533,47.9,348,367,48.67,33,31,51.56,27.08,30.03,47.41,301,342,46.81,99,124,44.39,12,18,40,202,218,48.1,13,8,61.9,439,436,50.17,8,5,61.54,9.48,91.55,1.01,113,171,104,513,52.07,220,231,192,53.4
2023-2024,Logan Cooley,ARI,C,82,1055.883333,967,1075,47.36,704,780,47.44,460,553,45.41,40,47,45.98,42.34,45.2,48.36,489,476,50.67,168,214,43.98,21,25,45.65,321,262,55.06,11,14,44,490,660,42.61,8,8,50,8.7,91.5,1.002,119,199,121,844,49.58,249,284,288,46.37
2023-2024,Erik Cernak,T.B,D,69,1076.95,959,1067,47.33,649,742,46.66,441,531,45.37,44,48,47.83,40.46,47.45,46.02,473,494,48.91,198,195,50.38,25,21,54.35,275,299,47.91,14,17,45.16,521,647,44.61,5,10,33.33,9.98,90.96,1.009,119,282,175,830,40.48,274,417,391,41.2
2023-2024,Jordan Greenway,BUF,L,67,862.4833333,781,870,47.3,564,596,48.62,394,391,50.19,36,35,50.7,32.71,35.85,47.71,361,370,49.38,141,151,48.29,14,16,46.67,220,219,50.11,15,11,57.69,460,544,45.82,7,8,46.67,9.14,91.05,1.002,164,192,134,566,55.03,250,251,272,47.89
2023-2024,Justin Danforth,CBJ,R,71,853.45,825,920,47.28,601,655,47.85,411,446,47.96,39,49,44.32,37.15,38.8,48.91,378,415,47.67,160,179,47.2,18,22,45,218,236,48.02,16,16,50,446,575,43.68,5,11,31.25,9.49,89.01,0.985,116,171,143,635,44.79,219,237,291,42.94
2023-2024,Martin Fehervary,WSH,D,66,1139.133333,1056,1178,47.27,720,832,46.39,479,555,46.32,36,48,42.86,45.65,49.28,48.09,505,520,49.27,211,220,48.96,21,32,39.62,294,300,49.49,9,10,47.37,596,750,44.28,6,6,50,7.52,91.35,0.989,93,227,177,903,34.44,325,360,443,42.32
2023-2024,Jake Bean,CBJ,D,72,1063,1041,1165,47.19,717,813,46.86,494,589,45.61,39,48,44.83,41.53,50.1,45.33,454,533,46,173,203,46.01,23,25,47.92,281,330,45.99,10,15,40,600,657,47.73,6,8,42.86,7.89,91.85,0.997,96,193,128,818,42.86,282,293,294,48.96
2023-2024,Jesper Boqvist,BOS,C,47,500.9166667,412,461,47.19,299,318,48.46,215,203,51.44,20,9,68.97,19.01,16.59,53.4,195,187,51.05,95,85,52.78,14,8,63.64,100,102,49.5,4,0,100,203,284,41.68,2,1,66.67,9.3,95.57,1.049,42,126,63,492,40,73,170,133,35.44
2023-2024,Parker Wotherspoon,BOS,D,41,625.1833333,577,646,47.18,417,451,48.04,298,290,50.68,26,20,56.52,27.79,25.85,51.81,284,267,51.54,134,119,52.96,16,11,59.26,150,148,50.34,8,5,61.54,266,401,39.88,2,4,33.33,8.72,93.1,1.018,54,146,85,555,38.85,106,197,180,37.06
2023-2024,Max Pacioretty,WSH,L,47,571.2666667,514,576,47.16,361,387,48.26,240,254,48.58,20,30,40,22.98,24.21,48.7,256,258,49.81,110,110,50,18,17,51.43,146,148,49.66,2,10,16.67,277,325,46.01,0,3,0,8.33,88.19,0.965,86,115,58,516,59.72,164,160,127,56.36
2023-2024,Carson Soucy,VAN,D,40,592.3,494,555,47.09,362,386,48.4,242,247,49.49,21,18,53.85,22.35,21.37,51.13,223,223,50,103,84,55.08,12,3,80,120,139,46.33,7,8,46.67,281,368,43.3,2,7,22.22,8.68,92.71,1.014,54,132,100,541,35.06,127,199,195,39.44
2023-2024,Brandon Duhaime,"COL, MIN",R,80,703.5666667,672,755,47.09,452,544,45.38,315,378,45.45,26,34,43.33,24.23,29.47,45.12,289,327,46.92,106,127,45.49,11,13,45.83,183,200,47.78,9,12,42.86,404,496,44.89,6,9,40,8.25,91.01,0.993,81,165,124,618,39.51,164,219,248,39.81
2023-2024,Tomas Hertl,"S.J, VGK",C,54,791.1333333,796,895,47.07,542,615,46.85,367,423,46.46,24,44,35.29,34.26,37.51,47.73,360,414,46.51,144,162,47.06,10,20,33.33,216,252,46.15,12,12,50,474,524,47.49,2,12,14.29,6.54,89.6,0.961,95,161,149,526,38.93,240,234,297,44.69
2023-2024,Jason Dickinson,CHI,C,82,1058.3,901,1013,47.07,626,703,47.1,445,481,48.06,45,36,55.56,35.01,41.19,45.94,395,461,46.14,150,205,42.25,28,17,62.22,245,256,48.9,12,8,60,517,630,45.07,5,11,31.25,10.11,92.52,1.026,116,257,180,735,39.19,247,364,397,38.35
2023-2024,Connor Dewar,"MIN, TOR",C,74,684.2333333,610,688,47,418,475,46.81,286,321,47.12,21,29,42,23.17,24.76,48.34,268,300,47.18,95,107,47.03,11,9,55,173,193,47.27,8,11,42.11,353,443,44.35,2,9,18.18,7.34,90.97,0.983,64,149,123,569,34.22,132,195,240,35.48
2023-2024,Victor Olofsson,BUF,L,51,508.6666667,427,482,46.97,321,369,46.52,217,234,48.12,20,21,48.78,18.1,23.31,43.7,183,239,43.36,76,100,43.18,5,6,45.45,107,139,43.5,8,8,50,261,278,48.42,7,7,50,9.22,91.03,1.002,79,98,65,421,54.86,135,127,123,52.33
2023-2024,Connor McMichael,WSH,C,80,1020.016667,922,1042,46.95,635,735,46.35,421,500,45.71,31,47,39.74,42.22,45.29,48.25,450,466,49.13,190,197,49.1,22,31,41.51,260,269,49.15,5,13,27.78,516,582,46.99,4,3,57.14,7.36,90.6,0.98,172,273,126,780,57.72,309,349,250,55.28
2023-2024,Seth Jones,CHI,D,67,1257.733333,1113,1259,46.92,805,918,46.72,587,645,47.65,43,51,45.74,47.42,56.66,45.56,496,610,44.85,187,264,41.46,22,25,46.81,309,346,47.18,15,11,57.69,665,762,46.6,6,15,28.57,7.33,92.09,0.994,174,252,172,807,50.29,417,382,409,50.48
2023-2024,Paul Cotter,VGK,C,76,919.0833333,881,998,46.89,618,678,47.69,421,463,47.62,31,40,43.66,37.44,36.57,50.59,419,417,50.12,159,155,50.64,16,21,43.24,260,262,49.81,12,9,57.14,490,597,45.08,3,10,23.08,7.36,91.36,0.987,139,179,142,662,49.47,255,247,284,47.31
2023-2024,Jake Middleton,MIN,D,80,1349.916667,1237,1402,46.87,877,979,47.25,609,666,47.76,50,70,41.67,50.18,52.11,49.06,562,587,48.91,223,214,51.03,28,30,48.28,339,373,47.61,16,27,37.21,722,932,43.65,6,13,31.58,8.21,89.49,0.977,154,312,201,958,43.38,383,469,488,43.97
2023-2024,Keegan Kolesar,VGK,R,79,820.95,734,833,46.84,487,576,45.81,343,390,46.79,24,34,41.38,29.58,32.42,47.71,362,362,50,142,135,51.26,14,16,46.67,220,227,49.22,8,13,38.1,353,499,41.43,2,5,28.57,7,91.28,0.983,68,262,135,668,33.5,117,334,243,32.5
2023-2024,Chad Ruhwedel,"NYR, PIT",D,52,553.9166667,480,545,46.83,329,386,46.01,231,260,47.05,15,22,40.54,19.15,21.45,47.17,191,225,45.91,82,85,49.1,6,12,33.33,109,140,43.78,4,4,50,258,344,42.86,5,6,45.45,6.49,91.54,0.98,33,94,91,534,26.61,76,144,205,27.05
2023-2024,Trevor van Riemsdyk,WSH,D,70,1163.816667,1011,1152,46.74,682,803,45.93,471,539,46.63,45,49,47.87,45.67,44.79,50.49,487,494,49.64,214,195,52.32,28,29,49.12,273,299,47.73,10,10,50,534,677,44.1,7,10,41.18,9.55,90.91,1.005,82,214,123,979,40,286,343,340,45.69
2023-2024,Alexander Alexeyev,WSH,D,39,509.2,423,482,46.74,284,318,47.18,190,211,47.38,15,22,40.54,17.75,17.78,49.96,202,191,51.4,84,78,51.85,11,10,52.38,118,113,51.08,2,8,20,238,294,44.74,2,4,33.33,7.89,89.57,0.975,35,67,61,487,36.46,129,111,132,49.43
2023-2024,Justin Faulk,STL,D,60,1070.483333,1027,1173,46.68,760,882,46.29,554,633,46.67,42,50,45.65,45.69,52.64,46.47,492,537,47.81,207,236,46.73,28,27,50.91,285,301,48.63,12,13,48,613,715,46.16,2,9,18.18,7.58,92.1,0.997,113,175,148,857,43.3,332,281,362,47.84
2023-2024,Brayden Pachal,"CGY, VGK",D,50,670.2166667,625,714,46.68,418,492,45.93,292,323,47.48,22,27,44.9,24.45,27.2,47.34,285,286,49.91,105,118,47.09,12,16,42.86,180,168,51.72,6,9,40,354,431,45.1,4,2,66.67,7.53,91.64,0.992,63,133,75,660,45.65,159,186,164,49.23
2023-2024,Nicolas Hague,VGK,D,73,1208.133333,1104,1264,46.62,789,883,47.19,559,619,47.45,46,51,47.42,47.86,46.94,50.49,521,543,48.97,222,199,52.73,26,24,52,299,344,46.5,17,19,47.22,623,750,45.38,3,8,27.27,8.23,91.76,1,141,248,168,917,45.63,314,371,359,46.66
2023-2024,Morgan Geekie,BOS,C,76,1004.033333,923,1057,46.62,673,735,47.8,478,502,48.78,44,36,55,44.62,42.45,51.24,458,487,48.47,212,184,53.54,29,17,63.04,246,303,44.81,10,10,50,493,644,43.36,5,9,35.71,9.21,92.83,1.02,156,210,168,741,48.15,259,273,348,42.67
2023-2024,David Kampf,TOR,C,78,831.1333333,714,818,46.61,512,581,46.84,361,401,47.38,26,34,43.33,28.43,37.42,43.17,299,398,42.9,125,166,42.96,14,16,46.67,174,232,42.86,7,9,43.75,385,476,44.72,5,9,35.71,7.2,91.52,0.987,52,150,155,724,25.12,123,213,307,28.6
2023-2024,Justin Barron,MTL,D,48,768.5666667,702,806,46.55,503,575,46.66,334,381,46.71,28,28,50,32.55,38.21,46.01,324,371,46.62,135,157,46.23,18,13,58.06,189,214,46.9,7,12,36.84,422,459,47.9,3,3,50,8.38,92.65,1.01,106,168,109,515,49.3,260,252,238,52.21
2023-2024,Brandon Tanev,SEA,L,66,759.4333333,653,751,46.51,443,536,45.25,300,355,45.8,23,24,48.94,26.93,31.62,45.99,312,345,47.49,121,143,45.83,12,12,50,191,202,48.6,8,10,44.44,385,462,45.45,3,2,60,7.67,93.24,1.009,149,159,124,622,54.58,235,235,258,47.67
2023-2024,Frederick Gaudreau,MIN,C,67,708.1166667,614,707,46.48,435,487,47.18,283,337,45.65,14,35,28.57,21.92,28.35,43.6,247,306,44.67,98,123,44.34,10,24,29.41,149,183,44.88,2,8,20,395,462,46.09,2,3,40,4.95,89.61,0.946,96,133,138,482,41.03,193,212,252,43.37
2023-2024,Adam Fantilli,CBJ,C,49,613.9166667,568,654,46.48,390,482,44.72,270,347,43.76,26,44,37.14,24.39,30.24,44.64,253,304,45.42,89,122,42.18,10,21,32.26,164,182,47.4,10,17,37.04,340,358,48.71,6,6,50,9.63,87.32,0.969,118,108,49,473,70.66,225,157,139,61.81
2023-2024,Evgeny Kuznetsov,"CAR, WSH",C,63,818.7666667,744,857,46.47,523,629,45.4,353,433,44.91,22,36,37.93,30.7,40.9,42.88,335,391,46.14,117,166,41.34,8,21,27.59,218,225,49.21,9,8,52.94,429,465,47.99,5,7,41.67,6.23,91.69,0.979,156,150,77,613,66.95,254,227,178,58.8
2023-2024,Pavel Mintyukov,ANA,D,63,931.6,831,962,46.35,618,710,46.54,427,493,46.41,29,50,36.71,37.32,43.91,45.94,394,453,46.52,174,213,44.96,18,27,40,220,240,47.83,7,18,28,475,570,45.45,4,5,44.44,6.79,89.86,0.966,119,204,115,725,50.85,256,283,274,48.3
2023-2024,Torey Krug,STL,D,77,1291.516667,1212,1405,46.31,883,1034,46.06,622,739,45.7,40,61,39.6,52.59,62.43,45.72,571,644,47,232,287,44.7,24,40,37.5,339,357,48.71,12,14,46.15,709,846,45.59,4,6,40,6.43,91.75,0.982,140,249,195,1098,41.79,394,377,441,47.19
2023-2024,Pat Maroon,"BOS, MIN",L,51,600.7833333,529,614,46.28,355,440,44.65,247,296,45.49,22,30,42.31,19.68,24,45.06,221,252,46.72,93,102,47.69,12,16,42.86,128,150,46.04,8,8,50,300,400,42.86,2,6,25,8.91,89.86,0.988,80,148,101,379,44.2,134,210,198,40.36
2023-2024,Chandler Stephenson,VGK,C,75,978.6333333,956,1110,46.27,679,763,47.09,491,519,48.61,40,42,48.78,39.75,46.94,45.85,425,513,45.31,166,226,42.35,19,22,46.34,259,287,47.44,18,13,58.06,654,634,50.78,3,7,30,8.15,91.91,1.001,208,183,143,624,59.26,398,285,308,56.37
2023-2024,Cam Fowler,ANA,D,81,1402.766667,1211,1409,46.22,873,1045,45.52,599,714,45.62,37,74,33.33,51.77,64.5,44.53,548,663,45.25,217,282,43.49,18,38,32.14,331,381,46.49,12,28,30,745,860,46.42,7,8,46.67,6.18,89.64,0.958,187,272,199,915,48.45,436,407,431,50.29
2023-2024,Anthony Beauvillier,"CHI, NSH, VAN",L,60,726.9166667,684,799,46.12,483,556,46.49,328,385,46,22,30,42.31,30.17,33.04,47.73,326,378,46.31,134,147,47.69,15,20,42.86,192,231,45.39,3,8,27.27,395,432,47.76,4,2,66.67,6.71,92.21,0.989,91,139,79,595,53.53,191,185,204,48.35
2023-2024,Rasmus Sandin,WSH,D,68,1268.083333,1146,1339,46.12,802,949,45.8,550,657,45.57,46,58,44.23,50.76,59.44,46.06,533,601,47,212,261,44.82,22,32,40.74,321,340,48.56,16,13,55.17,670,758,46.92,8,13,38.1,8.36,91.17,0.995,114,222,131,974,46.53,386,376,358,51.88
2023-2024,Daniel Sprong,DET,R,76,761.8,708,828,46.09,515,609,45.82,346,433,44.42,37,41,47.44,31.04,36.73,45.8,311,411,43.07,116,154,42.96,20,24,45.45,195,257,43.14,9,13,40.91,398,449,46.99,8,4,66.67,10.69,90.53,1.012,100,138,87,636,53.48,181,202,192,48.53
2023-2024,Sam Carrick,"ANA, EDM",C,77,696.8,593,694,46.08,434,487,47.12,293,336,46.58,15,28,34.88,23.37,29,44.62,237,338,41.22,101,143,41.39,9,14,39.13,136,195,41.09,3,12,20,351,384,47.76,3,2,60,5.12,91.67,0.968,84,147,117,601,41.79,148,204,226,39.57
2023-2024,Trent Frederic,BOS,C,82,1025.7,912,1069,46.04,649,735,46.89,460,486,48.63,46,37,55.42,44.43,43.66,50.44,457,481,48.72,208,196,51.49,27,24,52.94,249,285,46.63,16,7,69.57,464,615,43,3,6,33.33,10,92.39,1.024,149,269,154,822,49.17,240,338,310,43.64
2023-2024,Kasperi Kapanen,STL,R,73,892.4,798,936,46.02,590,688,46.17,414,475,46.57,31,41,43.06,33.02,41.72,44.18,324,442,42.3,140,187,42.81,16,26,38.1,184,255,41.91,9,10,47.37,483,570,45.87,6,5,54.55,7.49,91.37,0.989,124,195,156,623,44.29,222,271,307,41.97
2023-2024,Alexander Romanov,NYI,D,81,1480.783333,1444,1696,45.99,1049,1165,47.38,743,801,48.12,66,50,56.9,65.59,68.15,49.04,679,775,46.7,295,298,49.75,37,25,59.68,384,477,44.6,15,17,46.88,821,985,45.46,14,8,63.64,8.88,93.76,1.026,135,289,204,1198,39.82,389,431,463,45.66
2023-2024,Hendrix Lapierre,WSH,C,51,520.8166667,453,532,45.99,310,366,45.86,211,238,46.99,21,22,48.84,17.6,23.38,42.95,205,246,45.45,85,104,44.97,9,13,40.91,120,142,45.8,5,5,50,254,269,48.57,7,4,63.64,9.95,90.76,1.007,88,98,34,458,72.13,136,138,85,61.54
2023-2024,Mathieu Olivier,CBJ,R,54,574.0833333,520,611,45.98,357,426,45.59,226,306,42.48,19,23,45.24,21.82,25.63,45.98,236,277,46,96,118,44.86,15,13,53.57,140,159,46.82,3,7,30,276,362,43.26,1,3,25,8.41,92.48,1.009,60,126,67,470,47.24,112,172,159,41.33
2023-2024,Matt Dumba,"ARI, T.B",D,76,1222.083333,1047,1231,45.96,748,896,45.5,517,620,45.47,46,62,42.59,46.54,53.8,46.38,506,587,46.29,204,253,44.64,26,35,42.62,302,334,47.48,16,20,44.44,571,715,44.4,4,7,36.36,8.9,90,0.989,129,278,196,968,39.69,293,394,401,42.22
2023-2024,Jayden Struble,MTL,D,56,856.75,780,919,45.91,542,669,44.76,366,453,44.69,32,35,47.76,33.85,44.44,43.24,337,448,42.93,147,204,41.88,17,21,44.74,190,244,43.78,12,8,60,452,470,49.02,2,6,25,8.74,92.27,1.01,69,136,82,651,45.7,183,243,200,47.78
2023-2024,Michael Carcone,ARI,L,74,783.6166667,759,895,45.89,504,636,44.21,343,425,44.66,38,38,50,30.45,40.47,42.94,331,444,42.71,136,185,42.37,18,17,51.43,195,259,42.95,8,17,32,458,492,48.21,12,4,75,11.08,91.06,1.021,121,179,116,660,51.05,226,239,221,50.56
2023-2024,Andrew Peeke,"BOS, CBJ",D,38,548.3666667,492,581,45.85,345,387,47.13,237,255,48.17,24,26,48,20.28,25.58,44.22,209,278,42.92,78,115,40.41,10,14,41.67,131,163,44.56,7,7,50,263,323,44.88,7,5,58.33,10.13,89.8,0.999,52,111,68,467,43.33,118,174,162,42.14
2023-2024,Moritz Seider,DET,D,82,1347.533333,1278,1517,45.72,931,1074,46.43,652,716,47.66,63,69,47.73,51.24,65.66,43.83,526,730,41.88,183,290,38.69,28,38,42.42,343,440,43.81,16,20,44.44,768,915,45.63,19,11,63.33,9.66,90.36,1,140,277,274,977,33.82,334,434,527,38.79
2023-2024,Mason Lohrei,BOS,D,41,630.4666667,550,653,45.72,390,468,45.45,265,314,45.77,27,29,48.21,25.2,28.63,46.81,264,320,45.21,109,126,46.38,13,16,44.83,155,194,44.41,6,9,40,321,338,48.71,8,4,66.67,10.19,90.76,1.01,100,131,65,529,60.61,195,184,138,58.56
2023-2024,David Perron,DET,L,76,922.0666667,777,923,45.71,545,673,44.75,377,470,44.51,38,45,45.78,31.1,41.28,42.96,341,447,43.27,123,175,41.28,18,26,40.91,218,272,44.49,11,15,42.31,488,544,47.29,9,4,69.23,10.08,90.43,1.005,139,246,188,722,42.51,263,325,358,42.35
2023-2024,Kevin Hayes,STL,R,79,978.2333333,849,1009,45.69,618,759,44.88,448,536,45.53,36,35,50.7,37.46,45.05,45.4,377,454,45.37,161,200,44.6,23,19,54.76,216,254,45.96,8,8,50,513,632,44.8,5,8,38.46,8.04,93.47,1.015,130,175,179,698,42.07,242,234,365,39.87
2023-2024,Joe Veleno,DET,C,80,937.6666667,807,962,45.62,579,684,45.84,402,469,46.15,34,46,42.5,35.54,39.68,47.24,344,458,42.89,135,170,44.26,14,30,31.82,209,288,42.05,11,11,50,490,567,46.36,9,5,64.29,8.46,90.19,0.986,119,210,143,715,45.42,233,278,283,45.16
2023-2024,Matthew Kessel,STL,D,39,619.8166667,517,618,45.55,369,431,46.13,255,282,47.49,19,19,50,21.88,27.55,44.26,231,298,43.67,91,128,41.55,11,12,47.83,140,170,45.16,3,6,33.33,284,342,45.37,5,1,83.33,7.45,93.26,1.007,56,132,62,539,47.46,152,181,168,47.5
2023-2024,Justin Holl,DET,D,38,521.3166667,433,518,45.53,312,389,44.51,213,263,44.75,27,21,56.25,18.68,23.96,43.81,197,242,44.87,72,97,42.6,13,14,48.15,125,145,46.3,10,6,62.5,259,307,45.76,4,1,80,12.68,92.02,1.047,74,110,58,422,56.06,150,164,137,52.26
2023-2024,Scott Laughton,PHI,C,82,973.7333333,921,1102,45.53,688,735,48.35,484,506,48.89,37,53,41.11,36.44,45.68,44.37,384,495,43.69,162,207,43.9,15,27,35.71,222,288,43.53,17,18,48.57,541,617,46.72,5,8,38.46,7.64,89.53,0.972,155,208,121,821,56.16,280,324,291,49.04
2023-2024,Kyle Burroughs,S.J,D,73,1259.75,1170,1400,45.53,836,1008,45.34,576,689,45.53,40,80,33.33,50.33,64.12,43.97,530,706,42.88,212,284,42.74,15,43,25.86,318,422,42.97,18,22,45,663,824,44.59,7,15,31.82,6.94,88.39,0.953,63,249,207,972,23.33,307,379,455,40.29
2023-2024,Alexander Barabanov,S.J,L,46,616.7666667,580,694,45.53,396,506,43.9,254,338,42.91,15,37,28.85,24.05,32.38,42.62,262,340,43.52,117,125,48.35,8,19,29.63,145,215,40.28,4,15,21.05,347,393,46.89,3,3,50,5.91,89.05,0.95,67,124,80,471,45.58,164,178,178,47.95
2023-2024,Ilya Lyubushkin,"ANA, TOR",D,74,1023.283333,877,1051,45.49,655,764,46.16,480,530,47.52,37,49,43.02,39.93,48.38,45.21,406,479,45.88,175,222,44.08,24,25,48.98,231,257,47.34,9,16,36,531,646,45.11,4,8,33.33,7.71,90.75,0.985,135,244,139,864,49.27,295,343,315,48.36
2023-2024,Klim Kostin,"DET, S.J",C,52,528.9,461,553,45.46,332,395,45.67,215,269,44.42,17,24,41.46,19.32,23.09,45.55,211,255,45.28,73,108,40.33,6,16,27.27,138,147,48.42,9,5,64.29,277,318,46.55,2,3,40,7.91,91.08,0.99,82,130,62,415,56.94,169,171,157,51.84
2023-2024,Jake Walman,DET,D,63,993.2833333,935,1122,45.45,657,784,45.59,455,526,46.38,46,55,45.54,36.3,49.13,42.49,388,545,41.59,145,219,39.84,16,33,32.65,243,326,42.71,18,12,60,560,683,45.05,12,10,54.55,10.11,89.54,0.997,111,195,188,765,37.12,265,308,378,41.21
2023-2024,Juuso Parssinen,NSH,C,44,545.5166667,478,574,45.44,336,413,44.86,219,273,44.51,14,22,38.89,20.91,23.76,46.81,229,251,47.71,84,102,45.16,9,13,40.91,145,149,49.32,4,6,40,279,355,44.01,1,3,25,6.39,91.94,0.983,71,139,71,452,50,150,189,158,48.7
2023-2024,Ryan Pulock,NYI,D,58,1060.966667,1000,1202,45.41,725,798,47.6,488,541,47.42,46,45,50.55,44.98,46.81,49,482,534,47.44,203,188,51.92,24,16,60,279,346,44.64,14,18,43.75,548,747,42.32,8,11,42.11,9.43,91.68,1.011,98,240,189,856,34.15,262,362,406,39.22
2023-2024,Mason McTavish,ANA,C,64,840.4,755,908,45.4,551,676,44.91,387,466,45.37,41,58,41.41,35.23,40.13,46.75,370,425,46.54,163,197,45.28,22,30,42.31,207,228,47.59,12,18,40,451,536,45.69,7,10,41.18,10.59,87.55,0.981,143,182,103,596,58.13,270,277,256,51.33
2023-2024,Alex Vlasic,CHI,D,76,1333.6,1119,1348,45.36,793,945,45.63,562,661,45.95,50,51,49.5,48.52,55.46,46.66,515,633,44.86,188,262,41.78,28,21,57.14,327,371,46.85,17,14,54.84,639,844,43.09,5,16,23.81,8.9,92.28,1.012,165,293,216,891,43.31,392,432,492,44.34
2023-2024,Phillip Di Giuseppe,VAN,L,51,544.75,464,562,45.22,324,416,43.78,214,287,42.71,16,20,44.44,19.44,25.81,42.97,198,258,43.42,78,112,41.05,9,12,42.86,120,146,45.11,5,4,55.56,306,326,48.42,2,4,33.33,7.48,93.03,1.005,87,133,75,484,53.7,155,176,147,51.32
